"CMCLoc","COMPANY","Division","Prodcode","ProductName","size","UnitWeight-KG","InStock"
"AP","ELEMENTIS","ADDITIVES","399188","RHEOLATE® HX 6050","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","400388","GASIL® HP335","0.2KG",0.09,0
"AP","ELEMENTIS","ADDITIVES","400388","GASIL® HP335","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","400688","Disponer 904","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","400688","Disponer 904","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","401001","DAPRO® DF 7072","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","401001","DAPRO® DF 7072","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","401088","DAPRO® AP 7072","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","401088","DAPRO® AP 7072","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","401088","DAPRO® AP 7072","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","401088","DAPRO® AP 7072","10.0KGP",4.54,0
"AP","ELEMENTIS","ADDITIVES","401088","DAPRO® AP 7072","4.0KGP",1.81,0
"AP","ELEMENTIS","ADDITIVES","401088","DAPRO® AP 7072","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","401101","DAPRO® AP 7073","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","401101","DAPRO® AP 7073","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","401102","DAPRO® DF 163","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","401188","DAPRO® DF 7073","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","402288","THIXATROL® P2100W","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","402288","THIXATROL® P2100W","0.3KGP",0.14,0
"AP","ELEMENTIS","ADDITIVES","402800","DAPRO® DF 7079","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","402800","DAPRO® DF 7079","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","402800","DAPRO® DF 7079","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","402800","DAPRO® DF 7079","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","402801","DAPRO® AP 7079","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","402801","DAPRO® AP 7079","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","402802","DAPRO® DF 39","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","402888","DAPRO® SIN 19","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","402988","DAPRO® DF 307","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","402988","DAPRO® DF 307","10.0KGP",4.54,0
"AP","ELEMENTIS","ADDITIVES","403288","Hypomer MT-2550K","1.0KG",0.45,0
"AP","ELEMENTIS","ADDITIVES","403288","Hypomer MT-2550K","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","403288","Hypomer MT-2550K","20.0KGP",9.07,0
"AP","ELEMENTIS","ADDITIVES","403588","HARDLEN® F-225P","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","404288","RA109","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","404288","RA109","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","404488","Dow Corning® 74 Additive","0.12KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","405145","BENGEL® 906","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","405388","NUOSPERSE® FX 7500W","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","405388","NUOSPERSE® FX 7500W","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","405388","NUOSPERSE® FX 7500W","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","405388","NUOSPERSE® FX 7500W","2.0KGP",0.91,0
"AP","ELEMENTIS","ADDITIVES","405388","NUOSPERSE® FX 7500W","7.0KGP",3.18,0
"AP","ELEMENTIS","ADDITIVES","406688","Hypomer FS-4075AF","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","406688","Hypomer FS-4075AF","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","406688","Hypomer FS-4075AF","0.6KGP",0.27,0
"AP","ELEMENTIS","ADDITIVES","406688","Hypomer FS-4075AF","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","406688","Hypomer FS-4075AF","2.0KGP",0.91,0
"AP","ELEMENTIS","ADDITIVES","406688","Hypomer FS-4075AF","3.0KGP",1.36,0
"AP","ELEMENTIS","ADDITIVES","406688","Hypomer FS-4075AF","8.0KGP",3.63,0
"AP","ELEMENTIS","ADDITIVES","407188","P-80","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","407288","Defom 8701","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","407388","THIXCIN® R PC","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","408488","DAPRO® FX 514","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","409488","DAPRO® DF 7160","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","409488","DAPRO® DF 7160","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","409488","DAPRO® DF 7160","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","409488","DAPRO® DF 7160","15.0KGP",6.80,0
"AP","ELEMENTIS","ADDITIVES","409488","DAPRO® DF 7160","20.0KGP",9.07,0
"AP","ELEMENTIS","ADDITIVES","409488","DAPRO® DF 7160","4.0KGP",1.81,0
"AP","ELEMENTIS","ADDITIVES","409888","DAPRO® NP 7079","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","410288","THIXATROL® AS 8024","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","410988","NUOSPERSE® FX 9380","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","411188","DAPRO® DF 7169","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","411188","DAPRO® DF 7169","25.0KGP",11.34,0
"AP","ELEMENTIS","ADDITIVES","411288","RDA 18610","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","411288","RDA 18610","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","411288","RDA 18610","1.2KGP",0.54,0
"AP","ELEMENTIS","ADDITIVES","411388","M-P-A® E512","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","411788","THIXATROL® PM 8058","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","411788","THIXATROL® PM 8058","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","411888","DAPRO® UW 461","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","411888","DAPRO® UW 461","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","411888","DAPRO® UW 461","4.0KGP",1.81,0
"AP","ELEMENTIS","ADDITIVES","800388","RHEOLATE® 185","0.04KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","800388","RHEOLATE® 185","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","800388","RHEOLATE® 185","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","800388","RHEOLATE® 185","0.35KGP",0.16,0
"AP","ELEMENTIS","ADDITIVES","800388","RHEOLATE® 185","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","800388","RHEOLATE® 185","10.0KGP",4.54,0
"AP","ELEMENTIS","ADDITIVES","800388","RHEOLATE® 185","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","ELE001","VP-08-1","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","ELE001","VP-08-1","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE001","VP-08-1","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","ELE002","RD-SON-2018-002","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE004","ZM-1207","25.0KGP",11.34,0
"AP","ELEMENTIS","ADDITIVES","ELE004","ZM-1207","250.0KGP",113.40,0
"AP","ELEMENTIS","ADDITIVES","ELE005","Dow Corning® HV-496 Emulsion","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","ELE005","Dow Corning® HV-496 Emulsion","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE006","PMA-L","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","ELE006","PMA-L","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE007","RD-D56","0.75KGP",0.34,0
"AP","ELEMENTIS","ADDITIVES","ELE008","SUPREAD® 2059","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE008","SUPREAD® 2059","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE008","SUPREAD® 2059","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE008","SUPREAD® 2059","1.5KGP",0.68,0
"AP","ELEMENTIS","ADDITIVES","ELE008","SUPREAD® 2059","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","ELE009","SAIB","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE010","White oil(白油)","0.19KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","ELE010","White oil(白油)","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE011","TEGO FOAMEX 810","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE012","TEGO FOAMEX 825","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE013","SURFADOL 541E","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","ELE014","NZ-1015","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE014","NZ-1015","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE014","NZ-1015","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE015","NZ-1004","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE015","NZ-1004","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE015","NZ-1004","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE016","TEGO WET KL 245","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","ELE017","TEGO WET 270","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","ELE018","TOYOTAC(PMA-Lseries, Kseries)","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE019","BERMOCOLL EBS 481 FQ","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","ELE020","M-430P","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","ELE020","M-430P","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE021","15-LP","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","ELE021","15-LP","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE022","DX-523P","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE023","HARDLEN® F-7P","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","ELE023","HARDLEN® F-7P","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE024","PMA-KE","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE025","PMA-TE","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE026","RD-18219","0.52KGP",0.24,0
"AP","ELEMENTIS","ADDITIVES","ELE027","Talc powder","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","ELE028","RHEOLATE® 475","0.04KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","ELE029","HARDLEN® HM-21P","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","ELE030","TL-J20","0.03KGP",0.01,0
"AP","ELEMENTIS","ADDITIVES","ELE031","RDA 19503","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE032","ACRYSOL™ RM-3030","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE033","NUOSPERSE® FN 260","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","ELE034","HEUCOPHOS CAPP","0.025KGP",0.01,0
"AP","ELEMENTIS","ADDITIVES","ELE035","F-717P","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE036","ME-2015","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE037","ME-4000","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE038","XYL","0.13KGP",0.06,0
"AP","ELEMENTIS","ADDITIVES","ELE038","XYL","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE038","XYL","0.6KGP",0.27,0
"AP","ELEMENTIS","ADDITIVES","ELE039","NBAC","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","ELE040","HMR-01","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE040","HMR-01","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","ELE040","HMR-01","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE041","SM","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","ELE041","SM","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE042","MMA","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","ELE043","A-R01","0.22KGP",0.10,0
"AP","ELEMENTIS","ADDITIVES","ELE043","A-R01","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE044","AM004","0.03KGP",0.01,0
"AP","ELEMENTIS","ADDITIVES","ELE044","AM004","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE045","NeoRez R-2180","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE045","NeoRez R-2180","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE045","NeoRez R-2180","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE045","NeoRez R-2180","20.0KGP",9.07,0
"AP","ELEMENTIS","ADDITIVES","ELE046","NeoCryl® TB-001 XP","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE047","NeoCryl® XK-919 XP","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE048","TEGO CI 432","0.1KGT",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE048","TEGO CI 432","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","ELE049","RDA 20610","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE049","RDA 20610","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","ELE050","WMB210 018","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","ELE050","WMB210 018","0.3KGP",0.14,0
"AP","ELEMENTIS","ADDITIVES","ELE050","WMB210 018","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE052","HASE Masterbatch T-23999","0.3KGP",0.14,0
"AP","ELEMENTIS","ADDITIVES","ELE053","BYK-361 N","0.02KGP",0.01,0
"AP","ELEMENTIS","ADDITIVES","ELE053","BYK-361 N","0.04KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","ELE053","BYK-361 N","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","ELE053","BYK-361 N","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE054","Nucosil 8919N","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE055","Rucosil 245","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE056","FINNTALC C15B SLURRY","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE056","FINNTALC C15B SLURRY","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE056","FINNTALC C15B SLURRY","0.78KGP",0.35,0
"AP","ELEMENTIS","ADDITIVES","ELE056","FINNTALC C15B SLURRY","25.0KGP",11.34,0
"AP","ELEMENTIS","ADDITIVES","ELE057","Diisobutylene","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE057","Diisobutylene","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","ELE058","FINNTALC C15B2 SLURRY","0.78KGP",0.35,0
"AP","ELEMENTIS","ADDITIVES","ELE058","FINNTALC C15B2 SLURRY","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE059","RDA 20521","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE059","RDA 20521","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE059","RDA 20521","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","ELE060","King 1303P","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE060","King 1303P","0.3KGP",0.14,0
"AP","ELEMENTIS","ADDITIVES","ELE061","NOVELUTION 370K","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE062","Zinc neodecanoate(新癸酸锌)","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE062","Zinc neodecanoate(新癸酸锌)","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE063","SOFTANOL 90","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE064","RHEOLATE® 150S","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","ELE065","RHEOLATE® 175S","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","ELE066","RD 14156","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","ELE066","RD 14156","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","ELE067","RD 21147","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","ELE067","RD 21147","0.3KGP",0.14,0
"AP","ELEMENTIS","ADDITIVES","ELE068","XIAMETER™ PMX-200 Silicone Fluid 50 cSt","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE068","XIAMETER™ PMX-200 Silicone Fluid 50 cSt","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE069","XIAMETER™ PMX-200 Silicone Fluid 350 cSt","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE069","XIAMETER™ PMX-200 Silicone Fluid 350 cSt","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE070","RHEOLATE® 222","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE070","RHEOLATE® 222","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE070","RHEOLATE® 222","2.0KGP",0.91,0
"AP","ELEMENTIS","ADDITIVES","ELE070","RHEOLATE® 222","4.0KGP",1.81,0
"AP","ELEMENTIS","ADDITIVES","ELE071","BENTONE® SD-3","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE071","BENTONE® SD-3","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE072","DAPRO® AP 7010S","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE072","DAPRO® AP 7010S","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","ELE072","DAPRO® AP 7010S","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","ELE073","DAPRO® AP 7015S","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE073","DAPRO® AP 7015S","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","ELE074","GENAGEN CME","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE075","RC-100","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE075","RC-100","1.5KGP",0.68,0
"AP","ELEMENTIS","ADDITIVES","ELE076","Texapon® N 70","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE076","Texapon® N 70","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE076","Texapon® N 70","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE077","Stearyl Alcohol","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE077","Stearyl Alcohol","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE078","VORANOL™ 2000LM Polyol","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE078","VORANOL™ 2000LM Polyol","1.8KGP",0.82,0
"AP","ELEMENTIS","ADDITIVES","ELE079","Cocamidopropyl Betaine","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE079","Cocamidopropyl Betaine","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE080","Cetyl Alcohol","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","ELE080","Cetyl Alcohol","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE081","BENTONE® DY","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","ELE082","12-Hydroxystearic Acid","0.1KGT",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE082","12-Hydroxystearic Acid","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","ELE084","Ethylenediamine","0.1KGT",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE084","Ethylenediamine","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","ELE085","DUMACIL 100 FGK","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE086","XIRAN® 2625P","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","ELE086","XIRAN® 2625P","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE087","POLYGLYKOL 8000 S","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE087","POLYGLYKOL 8000 S","0.1KGT",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE087","POLYGLYKOL 8000 S","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE087","POLYGLYKOL 8000 S","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE087","POLYGLYKOL 8000 S","2.0KGP",0.91,0
"AP","ELEMENTIS","ADDITIVES","ELE088","Greesol™ GS195 SURFACTANT","0.1KGT",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE088","Greesol™ GS195 SURFACTANT","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","ELE090","TOYO-TAC™ PMA-KH","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE091","RHEOLATE® 278 TF","0.5KG",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE091","RHEOLATE® 278 TF","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE091","RHEOLATE® 278 TF","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE093","Hexanoic acid(己酸)","0.1KGT",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE093","Hexanoic acid(己酸)","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE099","FANCOL® ID-CG","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE100","FANCOL® POLYISO® 275-CG","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE102","8965","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE102","8965","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE103","8925","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE103","8925","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","ELE103","8925","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE104","8902","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE104","8902","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE105","A-C® 629","0.1KGT",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE105","A-C® 629","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE106","Dimer acid(SR212)","0.1KGT",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE106","Dimer acid(SR212)","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE107","Adherant PLH","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","ELE108","FINNTALC C15B3 SLURRY","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE108","FINNTALC C15B3 SLURRY","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE109","Adherant 1032","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE109","Adherant 1032","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","ELE110","Luwax® A Powder","0.1KGT",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE110","Luwax® A Powder","0.7KGP",0.32,0
"AP","ELEMENTIS","ADDITIVES","ELE110","Luwax® A Powder","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE111","SYNLUBE®L3104","0.1KGT",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE111","SYNLUBE®L3104","0.7KGP",0.32,0
"AP","ELEMENTIS","ADDITIVES","ELE111","SYNLUBE®L3104","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE112","BENTONE GEL® GTCC V","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","ELE113","DAPRO® DF 696","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","ELE113","DAPRO® DF 696","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE113","DAPRO® DF 696","3.0KGP",1.36,0
"AP","ELEMENTIS","ADDITIVES","ELE116","TEGO ADDBOND DS 1300","0.1KGT",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE116","TEGO ADDBOND DS 1300","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","ELE117","EPIKOTE ™ Resin 6526-WH-56A","0.1KGT",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE117","EPIKOTE ™ Resin 6526-WH-56A","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","ELE117","EPIKOTE ™ Resin 6526-WH-56A","2.0KGP",0.91,0
"AP","ELEMENTIS","ADDITIVES","ELE117","EPIKOTE ™ Resin 6526-WH-56A","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","ELE118","EPIKURE™ Curing Agent 6870-W-53","0.1KGT",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE118","EPIKURE™ Curing Agent 6870-W-53","2.0KGP",0.91,0
"AP","ELEMENTIS","ADDITIVES","ELE119","HANERCHEM ®DNS-80","0.1KGT",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE119","HANERCHEM ®DNS-80","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","ELE119","HANERCHEM ®DNS-80","0.5KG",0.23,0
"AP","ELEMENTIS","ADDITIVES","ELE120","NACOL 6-98","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","ELE120","NACOL 6-98","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","ELE120","NACOL 6-98","0.2KGP",0.09,0
